source,target
471276575,514715523
335139497,215080915
13588275,802165
300919599,63549420
358528631,408061614
456494191,312148102
145015907,133603848
42589261,323590387
3346542,254707149
447582384,794132653
420893527,81834095
456925212,330148208
257465738,320089818
195438755,16167432
171332234,282677928
385272500,213402360
300919599,297487890
242149525,328718770
222659660,1476060
257332093,291859934
246392839,223983262
5856094,38126246
505117799,228892396
273881727,563629673
172710559,236690140
549033684,461207139
317264818,204437912
427076362,14754779
246392839,407191108
299908306,293222000
355467757,206517706
39538382,185698211
346494351,182393059
199891666,200894530
443977902,250496539
5856094,16510637
428113258,288741105
197700598,202945028
466889037,201441976
465506973,352058204
238384014,367311076
236690140,171736045
355326012,438747869
294081880,280287936
466889037,63255298
320989644,219305476
222659660,177820828
241514576,88944819
366642900,94980179
415644346,360098756
456925212,373783751
237403943,307457521
79429964,4946382
11582761,176172952
299908306,86284108
7894249,1614590
195202746,343846318
348609170,306309680
104196443,440134412
252606151,41690645
549033684,563639001
119447546,453102909
390860892,161229983
401629439,311277118
430788636,455662021
655632263,7444964
176160965,229495117
569125867,253908783
5856094,9699237
4408195,22581140
406806074,523744545
173860653,83517408
456494191,318768118
414176127,178894698
390860892,91559833
456494191,427115075
119799833,2184110
255458851,212886522
395837447,366208578
456494191,228333052
1841900,56060634
471276575,439376186
526134748,23061541
690736214,62167473
7894249,3581832
566922501,260440035
225492573,612586995
443977902,169824261
427076362,1689892
549945399,244886957
461547882,680881875
384409125,339377573
428113258,362332907
35487274,231463880
58314538,136236752
427076362,57552811
662741463,252340137
271311728,376026496
25891559,73117527
455209110,171826581
252606151,529213992
380633195,95955966
261018442,213552619
181899699,32517659
181379424,159164175
219057303,135935063
390860892,179532994
258846989,388436743
300919599,209553388
260771135,772476829
80671383,389088225
171332234,70993168
430788636,356988051
166627739,523125478
201479675,144201374
191228642,5856094
5856094,9310590
433848592,160445489
84295656,18332612
228061240,645236264
5856094,16596518
246392839,393143848
333156814,3846734
319986306,325039857
222659660,489903551
182393059,67253401
428113258,290690522
171332234,182725422
5856094,14507745
222659660,70207839
508522179,389434383
608445872,229890770
247910399,484529107
455209110,206071208
381144370,363310944
569125867,253101392
222659660,159221467
402236678,220010701
430788636,413525071
36041325,603644
183406465,267032441
146553153,17289
428113258,389101832
299908306,170625177
180177459,320400291
2762541,574308548
344133220,828483380
11582761,20237956
547782928,300620266
178786625,242531912
180398332,280390394
11425284,359344746
9300105,163182646
456494191,350009142
93511481,586943866
300919599,468087202
433848592,198665056
181899699,1421683
42735014,665683744
547782928,251195965
401629439,347086808
13588275,328873
25891559,318472949
549033684,635413952
326107639,108884723
257004484,452178180
181899699,17750686
222659660,226378034
256262373,228741614
1048759,94592
240352641,201665067
549033684,473074378
415644346,191710797
257004484,460063900
662741463,251552344
390860892,1510894
241514576,833449212
11582761,571796306
228128499,415850904
137037837,87880989
240443780,216077615
88785305,144825765
3346542,29467832
222659660,260512539
420893527,92273830
3346542,26147395
409028012,824504059
422791187,208009888
358528631,240200561
146553153,112179159
569125867,407228076
662741463,170131306
569125867,201430974
428473928,243695029
283605975,225447357
222659660,651983848
390860892,168199963
54854546,24348717
406806074,223198508
171332234,360154309
547782928,350945678
80671383,357767362
466889037,79436219
115868172,1124720
335892490,355087249
257465738,349366796
146553153,114110588
171332234,1979294
229814797,425897300
222474080,251905954
552761297,658543527
42589261,487263184
224734599,356203445
555746062,531950812
207383715,526542807
353361625,287671265
248652763,734714641
146553153,4029465
93511481,132731768
430788636,458544629
9030558,7373603
166627739,479251329
419054284,266859877
401629439,394162709
163209102,2497980
282343851,190504072
401629439,286747520
182393059,128044399
190936664,255420581
326107639,135682695
3346542,340827459
171332234,29572548
456925212,249102611
461547882,169512830
300287042,519900162
146553153,2263219
54854546,266866606
35487274,512825182
257066830,323705571
322319926,415644346
195438755,166042797
352846445,215917318
3346542,162852581
242149525,248292563
428113258,189851510
358528631,181347571
503723285,488243736
183406465,25524175
245514279,261294570
420893527,332806302
296485275,320132164
199891666,172710559
505117799,475670142
3346542,68500669
315206399,244066834
466889037,146055171
13588275,2932793
282107618,582715069
852669061,178440364
321659773,142284993
244704883,408239511
461111565,133073589
375483829,141493661
191601364,573766156
560875125,409288330
146553153,4001841
171332234,432979526
466889037,258106569
549033684,694203318
816054748,340474980
181899699,183919778
42589261,458256681
35487274,159908799
5856094,38728697
181899699,104552050
471276575,320466329
401629439,314454629
171332234,15946715
7894249,117707374
2762541,384292148
505117799,360853560
532802039,436529069
6292023,2241698
242149525,255705178
852669061,511128536
146553153,49284409
244704883,239658932
195202746,425611790
178786625,465096545
471276575,336244185
241514576,347851041
222659660,553771924
662741463,277803625
241514576,55177729
547782928,329764141
569125867,322907841
390860892,148143701
381144370,292883471
34381710,574206346
257465738,157234536
320182139,219792768
146553153,91642676
240352641,524564950
662741463,154678823
171332234,346468422
281095868,636318311
5856094,5375382
195202746,557551047
1756709,48727793
406806074,285866224
229814797,273386097
183406465,185731137
326807134,194636798
146553153,3532119
42735014,54085815
863599971,60910995
210930165,612868548
244704883,13755150
36041325,337238222
461111565,166518851
94867644,592210704
265134445,189611950
39558506,609175866
257465738,206201947
401629439,267874277
146553153,4160958
146553153,104058216
59245310,13829282
273881727,273249139
566922501,165664899
483131718,182371181
401629439,244392099
662741463,105922207
300287042,167340159
2762541,95117988
456925212,218846269
386937989,321403269
401629439,349425035
195438755,6245666
558255592,383317840
690736214,738158534
365531616,460789820
348609170,382831125
414176127,89358946
180177459,403738129
428113258,379254562
195438755,184917626
319628783,563811488
195438755,53355957
146553153,124436818
335892490,263507823
662741463,266237868
456925212,390045560
88785305,527035691
135883377,644988359
159004480,386752989
401629439,349560821
222659660,402236678
480719713,500571200
154234177,455990046
401629439,256894780
257673049,366255679
166627739,148243498
183406465,107815317
172653463,319325916
3346542,801330793
319628783,53629032
244704883,351653659
424935755,300284048
195438755,6059275
41501022,177244409
257465738,244170263
456925212,320362578
506446286,88969894
427076362,96309969
420893527,327344527
135791265,201843405
222659660,401724377
137037837,447582384
222474080,529763111
246422438,274573799
420893527,263054890
16515456,1587631
9030558,5672030
427076362,20311323
1756709,12870694
283605975,20811879
342659670,289030876
207634257,405306674
303690604,563055352
267609629,218917421
146553153,1763913
88785305,6040881
5856094,39533941
156110357,104235412
294580850,373873944
241514576,617160136
390860892,133525696
427076362,59929347
95176713,444159600
863599971,65223067
181899699,43266202
2762541,13575419
381144370,19300776
456925212,271608995
159004480,272881357
4408195,918285
401629439,206684296
210930165,429179221
241514576,821216656
137037837,170368134
7894249,21078688
547782928,262020777
5856094,5245475
155805141,305039795
241514576,3163576
213402360,275948435
42735014,38858569
463995635,278755491
275732451,294291839
549033684,636528704
428113258,285945240
34381710,24311772
212075320,293751593
420893527,343500321
282343851,812213679
240443780,224735962
169624922,416745502
275013962,8115551
11582761,218675170
549033684,534304254
173860653,238505633
258846989,213083236
334072835,192388790
547782928,259684136
427076362,74269900
180398332,263671670
173774259,183621942
453187528,233516818
516146289,209727028
299908306,267028065
39577684,67566649
549033684,556361961
427076362,157880384
569125867,10320819
558255592,168625021
547782928,180107036
244704883,190830853
265134445,448457232
240443780,508808647
